year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
2002,"Spain F19, Gran Canaria",18.11.2002,FU,Outdoor: Clay,Draw: 32,18,235,"$1,950",Q,German Puentes (ESP),420,"W 6-1, 7-6(8)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1590&y=2002&r=5&p=N409,Spain F19,Q,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,German Puentes,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F19, Gran Canaria",18.11.2002,FU,Outdoor: Clay,Draw: 32,18,235,"$1,950",S,Oscar Hernandez (ESP),208,"W 6-4, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1590&y=2002&r=6&p=N409,Spain F19,S,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Oscar Hernandez,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F19, Gran Canaria",18.11.2002,FU,Outdoor: Clay,Draw: 32,18,235,"$1,950",W,Marc Fornell-Mestres (ESP),325,"W 6-2, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1590&y=2002&r=7&p=N409,Spain F19,F,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Marc Fornell-Mestres,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Barcelona, Spain",07.10.2002,CH,Outdoor: Clay,Draw: 32,24,261,"$2,510",R32,Marcelo Charpentier (ARG),227,"W 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=552&y=2002&r=3&p=N409,Barcelona,R32,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Marcelo Charpentier,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Barcelona, Spain",07.10.2002,CH,Outdoor: Clay,Draw: 32,24,261,"$2,510",R16,Alex Calatrava (ESP),135,"W 6-2, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=552&y=2002&r=4&p=N409,Barcelona,R16,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Alex Calatrava,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Barcelona, Spain",07.10.2002,CH,Outdoor: Clay,Draw: 32,24,261,"$2,510",Q,Albert Montanes (ESP),76,"W 7-6(3), 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=552&y=2002&r=5&p=N409,Barcelona,Q,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Albert Montanes,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Barcelona, Spain",07.10.2002,CH,Outdoor: Clay,Draw: 32,24,261,"$2,510",S,Albert Portas (ESP),96,"L 2-6, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=552&y=2002&r=6&p=N409,Barcelona,S,0,Albert Portas,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Albert Portas,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Seville, Spain",30.09.2002,CH,Outdoor: Clay,Draw: 32,5,326,$650,R32,Gorka Fraile (ESP),211,"W 4-6, 6-3, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=784&y=2002&r=3&p=N409,Seville,R32,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Gorka Fraile,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Seville, Spain",30.09.2002,CH,Outdoor: Clay,Draw: 32,5,326,$650,R16,Juan Balcells (ESP),123,"L 4-6, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=784&y=2002&r=4&p=N409,Seville,R16,0,Juan Balcells,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Juan Balcells,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F16, Barcelona",23.09.2002,FU,Outdoor: Clay,Draw: 32,18,374,"$1,950",R32,Kentaro Masuda (JPN),516,"W 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=844&y=2002&r=3&p=N409,Spain F16,R32,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Kentaro Masuda,Japan,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F16, Barcelona",23.09.2002,FU,Outdoor: Clay,Draw: 32,18,374,"$1,950",R16,Marcos Conde-Jackson (ESP),"1,259","W 6-1, 7-6(2)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=844&y=2002&r=4&p=N409,Spain F16,R16,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Marcos Conde-Jackson,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F16, Barcelona",23.09.2002,FU,Outdoor: Clay,Draw: 32,18,374,"$1,950",Q,Carlos Salamanca (COL),560,"W 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=844&y=2002&r=5&p=N409,Spain F16,Q,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Salamanca,Colombia,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F16, Barcelona",23.09.2002,FU,Outdoor: Clay,Draw: 32,18,374,"$1,950",S,Juan-Luis Rascon-Lope (ESP),256,"W 6-1, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=844&y=2002&r=6&p=N409,Spain F16,S,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Juan-Luis Rascon-Lope,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F16, Barcelona",23.09.2002,FU,Outdoor: Clay,Draw: 32,18,374,"$1,950",W,Guillermo Garcia-Lopez (ESP),471,"W 6-3, 7-6(1)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=844&y=2002&r=7&p=N409,Spain F16,F,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Guillermo Garcia-Lopez,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F15, Barcelona",16.09.2002,FU,Outdoor: Clay,Draw: 32,18,357,"$1,950",R32,Kentaro Masuda (JPN),528,"W 6-7(6), 6-1, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=811&y=2002&r=3&p=N409,Spain F15,R32,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Kentaro Masuda,Japan,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F15, Barcelona",16.09.2002,FU,Outdoor: Clay,Draw: 32,18,357,"$1,950",R16,German Puentes (ESP),414,"W 3-6, 6-1, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=811&y=2002&r=4&p=N409,Spain F15,R16,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,German Puentes,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F15, Barcelona",16.09.2002,FU,Outdoor: Clay,Draw: 32,18,357,"$1,950",Q,Philipp Kohlschreiber (GER),293,"W 6-3, 6-7(5), 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=811&y=2002&r=5&p=N409,Spain F15,Q,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Philipp Kohlschreiber,Germany,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F15, Barcelona",16.09.2002,FU,Outdoor: Clay,Draw: 32,18,357,"$1,950",S,Gabriel Trujillo-Soler (ESP),386,"W 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=811&y=2002&r=6&p=N409,Spain F15,S,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Trujillo-Soler,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F15, Barcelona",16.09.2002,FU,Outdoor: Clay,Draw: 32,18,357,"$1,950",W,Marc Fornell-Mestres (ESP),416,"W 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=811&y=2002&r=7&p=N409,Spain F15,F,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Marc Fornell-Mestres,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F12, Santander",26.08.2002,FU,Outdoor: Clay,Draw: 32,3,386,$435,R32,Agustin Tarantino (ARG),560,"W 6-1, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=808&y=2002&r=3&p=N409,Spain F12,R32,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Agustin Tarantino,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F12, Santander",26.08.2002,FU,Outdoor: Clay,Draw: 32,3,386,$435,R16,Miguel Angel Lopez Jaen (ESP),418,"W 6-2, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=808&y=2002&r=4&p=N409,Spain F12,R16,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Angel Lopez Jaen,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F12, Santander",26.08.2002,FU,Outdoor: Clay,Draw: 32,3,386,$435,Q,Marc Fornell-Mestres (ESP),441,"L 3-6, 6-2, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=808&y=2002&r=5&p=N409,Spain F12,Q,0,Marc Fornell-Mestres,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Marc Fornell-Mestres,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F11, Irun",19.08.2002,FU,Outdoor: Clay,Draw: 32,3,460,$435,R32,Jordane Doble (FRA),425,"W 7-6(5), 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=704&y=2002&r=3&p=N409,Spain F11,R32,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Jordane Doble,France,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F11, Irun",19.08.2002,FU,Outdoor: Clay,Draw: 32,3,460,$435,R16,Ivan Esquerdo (ESP),505,"W 6-2, 7-6(3)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=704&y=2002&r=4&p=N409,Spain F11,R16,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Ivan Esquerdo,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F11, Irun",19.08.2002,FU,Outdoor: Clay,Draw: 32,3,460,$435,Q,Solon Peppas (GRE),421,"L 6-1, 6-7(4), 5-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=704&y=2002&r=5&p=N409,Spain F11,Q,0,Solon Peppas,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Solon Peppas,Greece,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F10, Vigo",12.08.2002,FU,Outdoor: Clay,Draw: 32,18,466,"$1,950",R32,Pedro Leao (POR),863,"W 6-0, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=389&y=2002&r=3&p=N409,Spain F10,R32,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Pedro Leao,Portugal,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F10, Vigo",12.08.2002,FU,Outdoor: Clay,Draw: 32,18,466,"$1,950",R16,Marc Fornell-Mestres (ESP),453,"W 6-1, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=389&y=2002&r=4&p=N409,Spain F10,R16,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Marc Fornell-Mestres,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F10, Vigo",12.08.2002,FU,Outdoor: Clay,Draw: 32,18,466,"$1,950",Q,Solon Peppas (GRE),389,"W 6-4, 2-6, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=389&y=2002&r=5&p=N409,Spain F10,Q,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Solon Peppas,Greece,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F10, Vigo",12.08.2002,FU,Outdoor: Clay,Draw: 32,18,466,"$1,950",S,Lamine Ouahab (ALG),"1,168","W 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=389&y=2002&r=6&p=N409,Spain F10,S,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Lamine Ouahab,Algeria,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F10, Vigo",12.08.2002,FU,Outdoor: Clay,Draw: 32,18,466,"$1,950",W,Antonio Pastorino (ARG),639,"W 4-6, 7-6(4), 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=389&y=2002&r=7&p=N409,Spain F10,F,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Pastorino,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F7, Gandia, Spain",22.07.2002,FU,Outdoor: Clay,Draw: 32,4,489,$480,R32,Gabriel Frias (ESP),862,"W 6-3, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=295&y=2002&r=3&p=N409,Spain F7,R32,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Frias,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F7, Gandia, Spain",22.07.2002,FU,Outdoor: Clay,Draw: 32,4,489,$480,R16,Ezequiel Velez (ESP),757,"W 6-2, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=295&y=2002&r=4&p=N409,Spain F7,R16,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Ezequiel Velez,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F7, Gandia, Spain",22.07.2002,FU,Outdoor: Clay,Draw: 32,4,489,$480,Q,Miguel Angel Lopez Jaen (ESP),418,"W 2-6, 6-2, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=295&y=2002&r=5&p=N409,Spain F7,Q,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Angel Lopez Jaen,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F7, Gandia, Spain",22.07.2002,FU,Outdoor: Clay,Draw: 32,4,489,$480,S,Mounir El Aarej (MAR),516,"L 7-6(1), 2-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=295&y=2002&r=6&p=N409,Spain F7,S,0,Mounir El Aarej,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Mounir El Aarej,Morocco,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F5, Alicante, Spain",08.07.2002,FU,Outdoor: Clay,Draw: 32,18,598,"$1,950",R32,Jose Checa-Calvo (ESP),N/A,"W 6-2, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=275&y=2002&r=3&p=N409,Spain F5,R32,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Jose Checa-Calvo,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F5, Alicante, Spain",08.07.2002,FU,Outdoor: Clay,Draw: 32,18,598,"$1,950",R16,Santiago Ventura (ESP),296,"W 6-3, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=275&y=2002&r=4&p=N409,Spain F5,R16,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Santiago Ventura,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F5, Alicante, Spain",08.07.2002,FU,Outdoor: Clay,Draw: 32,18,598,"$1,950",Q,Gabriel Trujillo-Soler (ESP),413,"W 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=275&y=2002&r=5&p=N409,Spain F5,Q,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Trujillo-Soler,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F5, Alicante, Spain",08.07.2002,FU,Outdoor: Clay,Draw: 32,18,598,"$1,950",S,Oscar Hernandez (ESP),334,"W 6-2, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=275&y=2002&r=6&p=N409,Spain F5,S,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Oscar Hernandez,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Spain F5, Alicante, Spain",08.07.2002,FU,Outdoor: Clay,Draw: 32,18,598,"$1,950",W,Marc Fornell-Mestres (ESP),533,"W 7-5, 3-6, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=275&y=2002&r=7&p=N409,Spain F5,F,0,Rafael Nadal,Rafael Nadal,Spain,,,,,,,,,,,,,,,,,,,,,,,,,Marc Fornell-Mestres,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Mallorca, Spain",29.04.2002,WS,Outdoor: Clay,Draw: 32,15,762,"$5,850",R32,Ramon Delgado (PAR),81,"W 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2002&r=3&p=N409,Mallorca,R32,83,Rafael Nadal,Rafael Nadal,Spain,1,1,59,66,36,59,3,7,6,9,10,18,41,13,18,5,7,10,39,66,31,59,70,125,Ramon Delgado,Paraguay,2,1,41,59,23,41,5,18,2,7,10,23,59,4,7,3,9,10,28,59,27,66,55,125
2002,"Mallorca, Spain",29.04.2002,WS,Outdoor: Clay,Draw: 32,15,762,"$5,850",R16,Olivier Rochus (BEL),70,"L 2-6, 2-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2002&r=4&p=N409,Mallorca,R16,62,Olivier Rochus,Rafael Nadal,Spain,0,0,49,59,28,49,2,10,5,9,8,11,34,2,14,0,0,8,30,59,13,48,43,107,Olivier Rochus,Belgium,1,0,34,48,23,34,12,14,0,0,8,21,49,8,10,4,9,8,35,48,29,59,64,107
2003,"Basel, Switzerland",20.10.2003,WS,Indoor: Carpet,Draw: 32,5,48,"$10,000",R32,Feliciano Lopez (ESP),30,"L 6-3, 3-6, 6-7(4)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2003&r=3&p=N409,Basel,R32,122,Feliciano Lopez,Rafael Nadal,Spain,0,2,80,98,52,80,13,18,1,3,15,11,49,18,48,2,10,15,65,98,29,97,94,195,Feliciano Lopez,Spain,13,5,49,97,38,49,30,48,8,10,15,28,80,5,18,2,3,15,68,97,33,98,101,195
2003,"ATP Masters Series Madrid, Spain",13.10.2003,SU,Indoor: Hard,Draw: 48,5,49,"$7,500",R64,Alex Corretja (ESP),127,"L 2-6, 6-3, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2003&r=2&p=N409,ATP Masters Series Madrid,R64,127,Alex Corretja,Rafael Nadal,Spain,1,1,57,80,32,57,11,23,4,10,14,15,47,21,35,4,9,13,43,80,36,82,79,162,Alex Corretja,Spain,3,7,47,82,32,47,14,35,5,9,13,25,57,12,23,6,10,14,46,82,37,80,83,162
2003,"Lyon, France",06.10.2003,WS,Indoor: Carpet,Draw: 32,5,47,"$7,950",R32,Dominik Hrbaty (SVK),62,"L 3-6, 5-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=375&y=2003&r=3&p=N409,Lyon,R32,77,Dominik Hrbaty,Rafael Nadal,Spain,2,7,52,72,31,52,7,20,4,8,10,5,30,11,25,2,3,11,38,72,16,55,54,127,Dominik Hrbaty,Slovakia,4,4,30,55,25,30,14,25,1,3,11,21,52,13,20,4,8,10,39,55,34,72,73,127
