tourney_year,tourney_name,tourney_name_slug,tourney_id,tourney_location,tourney_dates,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,player_name,player_slug,player_id,player_event_points,player_ranking,match_round,opponent_name,opponent_name_slug,opponent_player_id,opponent_rank,match_win_loss,match_score,sets_won,sets_lost,sets_total,games_won,games_lost,games_total,tiebreaks_won,tiebreaks_lost,tiebreaks_total,match_time,match_duration,player_aces,player_double_faults,player_first_serves_in,player_first_serves_total,player_first_serve_points_won,player_first_serve_points_total,player_second_serve_points_won,player_second_serve_points_total,player_break_points_saved,player_break_points_serve_total,player_service_points_won,player_service_points_total,player_first_serve_return_won,player_first_serve_return_total,player_second_serve_return_won,player_second_serve_return_total,player_break_points_converted,player_break_points_return_total,player_service_games_played,player_return_games_played,player_return_points_won,player_return_points_total,player_total_points_won,player_total_points_total,opponent_aces,opponent_double_faults,opponent_first_serves_in,opponent_first_serves_total,opponent_first_serve_points_won,opponent_first_serve_points_total,opponent_second_serve_points_won,opponent_second_serve_points_total,opponent_break_points_saved,opponent_break_points_serve_total,opponent_service_points_won,opponent_service_points_total,opponent_first_serve_return_won,opponent_first_serve_return_total,opponent_second_serve_return_won,opponent_second_serve_return_total,opponent_break_points_converted,opponent_break_points_return_total,opponent_service_games_played,opponent_return_games_played,opponent_return_points_won,opponent_return_points_total,opponent_total_points_won,opponent_total_points_total
1986,Stratton Mountain,,,"Stratton Mountain, VT, U.S.A.",1986.08.04 - 1986.08.10,64,32,Outdoor,Hard,Andre Agassi,andre-agassi,a092,54,211,Round of 16,Scott Davis,scott-davis,d004,53,W,63 36 62,2,1,3,15,11,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,Stratton Mountain,,,"Stratton Mountain, VT, U.S.A.",1986.08.04 - 1986.08.10,64,32,Outdoor,Hard,Andre Agassi,andre-agassi,a092,54,211,Round of 32,Tim Mayotte,tim-mayotte,m041,12,W,46 64 62,2,1,3,16,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,Stratton Mountain,,,"Stratton Mountain, VT, U.S.A.",1986.08.04 - 1986.08.10,64,32,Outdoor,Hard,Andre Agassi,andre-agassi,a092,54,211,Round of 64,Stefan Eriksson,stefan-eriksson,e022,119,W,76 62,2,0,2,13,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,Schenectady,,,"Schenectady, NY, U.S.A.",1986.07.14 - 1986.07.27,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,32,310,Finals,Ramesh Krishnan,ramesh-krishnan,k024,33,L,26 36,0,2,2,5,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,Schenectady,,,"Schenectady, NY, U.S.A.",1986.07.14 - 1986.07.27,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,32,310,Semi-Finals,Jim Grabb,jim-grabb,g039,236,W,63 63,2,0,2,12,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,Schenectady,,,"Schenectady, NY, U.S.A.",1986.07.14 - 1986.07.27,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,32,310,Quarter-Finals,Derrick Rostagno,derrick-rostagno,r043,157,W,76 67 64,2,1,3,19,17,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,Schenectady,,,"Schenectady, NY, U.S.A.",1986.07.14 - 1986.07.27,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,32,310,Round of 16,Olli Rahnasto,olli-rahnasto,r006,207,W,16 63 63,2,1,3,13,12,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,Schenectady,,,"Schenectady, NY, U.S.A.",1986.07.14 - 1986.07.27,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,32,310,Round of 32,Harold Solomon,harold-solomon,s065,154,W,61 60,2,0,2,12,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,La Quinta,indian-wells,404,"La Quinta, CA, U.S.A.",1986.02.24 - 1986.03.02,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,8,603,Round of 32,Mats Wilander,mats-wilander,w023,3,L,16 16,0,2,2,2,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,La Quinta,indian-wells,404,"La Quinta, CA, U.S.A.",1986.02.24 - 1986.03.02,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,8,603,Round of 64,John Austin,john-austin,a053,-,W,64 62,2,0,2,12,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Itaparica,,,"Itaparica, Brazil",1987.11.23 - 1987.11.29,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,175,41,Finals,Luiz Mattar,luiz-mattar,m035,64,W,76 62,2,0,2,13,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Itaparica,,,"Itaparica, Brazil",1987.11.23 - 1987.11.29,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,175,41,Semi-Finals,Martin Jaite,martin-jaite,j004,15,W,62 75,2,0,2,13,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Itaparica,,,"Itaparica, Brazil",1987.11.23 - 1987.11.29,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,175,41,Quarter-Finals,Brad Gilbert,brad-gilbert,g016,13,W,61 63,2,0,2,12,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Itaparica,,,"Itaparica, Brazil",1987.11.23 - 1987.11.29,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,175,41,Round of 16,Jaime Yzaga,jaime-yzaga,y017,78,W,63 64,2,0,2,12,7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Itaparica,,,"Itaparica, Brazil",1987.11.23 - 1987.11.29,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,175,41,Round of 32,Jose Daher,jose-daher,d002,166,W,57 60 63,2,1,3,17,10,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Basel,basel,328,"Basel, Switzerland",1987.10.05 - 1987.10.11,32,16,Indoor,Hard,Andre Agassi,andre-agassi,a092,65,58,Semi-Finals,Ronald Agenor,ronald-agenor,a006,48,L,16 46,0,2,2,5,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Basel,basel,328,"Basel, Switzerland",1987.10.05 - 1987.10.11,32,16,Indoor,Hard,Andre Agassi,andre-agassi,a092,65,58,Quarter-Finals,Jaroslav Navratil,jaroslav-navratil,n010,70,W,62 06 63,2,1,3,12,11,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Basel,basel,328,"Basel, Switzerland",1987.10.05 - 1987.10.11,32,16,Indoor,Hard,Andre Agassi,andre-agassi,a092,65,58,Round of 16,Marian Vajda,marian-vajda,v002,39,W,64 63,2,0,2,12,7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Basel,basel,328,"Basel, Switzerland",1987.10.05 - 1987.10.11,32,16,Indoor,Hard,Andre Agassi,andre-agassi,a092,65,58,Round of 32,Anders Jarryd,anders-jarryd,j006,17,W,62 63,2,0,2,12,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Los Angeles,,,"Los Angeles, CA, U.S.A.",1987.09.21 - 1987.09.27,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,38,68,Quarter-Finals,David Pate,david-pate,p012,19,L,75 67 26,1,2,3,15,18,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Los Angeles,,,"Los Angeles, CA, U.S.A.",1987.09.21 - 1987.09.27,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,38,68,Round of 16,Guy Forget,guy-forget,f035,23,W,63 76,2,0,2,13,9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Los Angeles,,,"Los Angeles, CA, U.S.A.",1987.09.21 - 1987.09.27,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,38,68,Round of 32,Jaime Yzaga,jaime-yzaga,y017,70,W,61 67 62,2,1,3,18,10,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,US Open,us-open,560,"New York, NY, U.S.A.",1987.08.31 - 1987.09.13,128,64,Outdoor,Hard,Andre Agassi,andre-agassi,a092,1,70,Round of 128,Henri Leconte,henri-leconte,l014,13,L,46 67 64 36,1,3,4,19,23,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Stratton Mountain,,,"Stratton Mountain, VT, U.S.A.",1987.08.03 - 1987.08.09,64,32,Outdoor,Hard,Andre Agassi,andre-agassi,a092,84,90,Semi-Finals,Ivan Lendl,ivan-lendl,l018,1,L,26 75 36,1,2,3,12,17,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Stratton Mountain,,,"Stratton Mountain, VT, U.S.A.",1987.08.03 - 1987.08.09,64,32,Outdoor,Hard,Andre Agassi,andre-agassi,a092,84,90,Quarter-Finals,Joey Rive,joey-rive,r029,226,W,76 62,2,0,2,13,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Stratton Mountain,,,"Stratton Mountain, VT, U.S.A.",1987.08.03 - 1987.08.09,64,32,Outdoor,Hard,Andre Agassi,andre-agassi,a092,84,90,Round of 16,Chip Hooper,chip-hooper,h033,160,W,64 67 63,2,1,3,18,14,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Stratton Mountain,,,"Stratton Mountain, VT, U.S.A.",1987.08.03 - 1987.08.09,64,32,Outdoor,Hard,Andre Agassi,andre-agassi,a092,84,90,Round of 32,Pat Cash,pat-cash,c023,7,W,76 76,2,0,2,14,12,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Stratton Mountain,,,"Stratton Mountain, VT, U.S.A.",1987.08.03 - 1987.08.09,64,32,Outdoor,Hard,Andre Agassi,andre-agassi,a092,84,90,Round of 64,Luke Jensen,luke-jensen,j009,415,W,36 63 63,2,1,3,15,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Washington,washington,418,"Washington, DC, U.S.A.",1987.07.27 - 1987.08.02,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,1,81,Round of 64,Patrik Kuhnen,patrik-kuhnen,k030,106,L,46 64 06,1,2,3,10,16,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Schenectady,,,"Schenectady, NY, U.S.A.",1987.07.20 - 1987.07.26,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,1,69,Round of 32,Gary Muller,gary-muller,m096,86,L,36 36,0,2,2,6,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Indianapolis,houston,717,"Indianapolis, IN, U.S.A.",1987.07.13 - 1987.07.19,56,28,Outdoor,Clay,Andre Agassi,andre-agassi,a092,18,72,Round of 16,Martin Jaite,martin-jaite,j004,13,L,64 46 26,1,2,3,12,16,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Indianapolis,houston,717,"Indianapolis, IN, U.S.A.",1987.07.13 - 1987.07.19,56,28,Outdoor,Clay,Andre Agassi,andre-agassi,a092,18,72,Round of 32,Tom Nijssen,tom-nijssen,n018,105,W,62 64,2,0,2,12,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Indianapolis,houston,717,"Indianapolis, IN, U.S.A.",1987.07.13 - 1987.07.19,56,28,Outdoor,Clay,Andre Agassi,andre-agassi,a092,18,72,Round of 64,Tobias Svantesson,tobias-svantesson,s347,330,W,63 75,2,0,2,13,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Boston,,,"Boston, MA, U.S.A.",1987.07.06 - 1987.07.12,56,28,Outdoor,Clay,Andre Agassi,andre-agassi,a092,1,69,Round of 64,Francesco Cancellotti,francesco-cancellotti,c013,133,L,26 26,0,2,2,4,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Wimbledon,wimbledon,540,"London, England",1987.06.22 - 1987.07.05,128,64,Outdoor,Grass,Andre Agassi,andre-agassi,a092,1,61,Round of 128,Henri Leconte,henri-leconte,l014,12,L,26 16 26,0,3,3,5,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Roland Garros,roland-garros,520,"Paris, France",1987.05.25 - 1987.06.07,128,64,Outdoor,Clay,Andre Agassi,andre-agassi,a092,12,62,Round of 64,Patrice Kuchna,patrice-kuchna,k029,325,L,46 36 36,0,3,3,10,18,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Roland Garros,roland-garros,520,"Paris, France",1987.05.25 - 1987.06.07,128,64,Outdoor,Clay,Andre Agassi,andre-agassi,a092,12,62,Round of 128,Pablo Arraya,pablo-arraya,a035,92,W,62 46 61 75,3,1,4,23,14,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Florence,,,"Florence, Italy",1987.05.18 - 1987.05.24,32,16,Outdoor,Clay,Andre Agassi,andre-agassi,a092,6,61,Round of 16,Claudio Panatta,claudio-panatta,p008,129,L,26 67,0,2,2,8,13,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Florence,,,"Florence, Italy",1987.05.18 - 1987.05.24,32,16,Outdoor,Clay,Andre Agassi,andre-agassi,a092,6,61,Round of 32,Paul Vojtischek,paul-vojtischek,v036,102,W,64 62,2,0,2,12,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Rome,rome,416,"Rome, Italy",1987.05.11 - 1987.05.17,64,32,Outdoor,Clay,Andre Agassi,andre-agassi,a092,12,64,Round of 32,Martin Jaite,martin-jaite,j004,17,L,26 57,0,2,2,7,13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Rome,rome,416,"Rome, Italy",1987.05.11 - 1987.05.17,64,32,Outdoor,Clay,Andre Agassi,andre-agassi,a092,12,64,Round of 64,Simone Colombo,simone-colombo,c043,100,W,63 75,2,0,2,13,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Seoul,,,"Seoul, South Korea",1987.04.20 - 1987.04.26,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,41,73,Finals,Jim Grabb,jim-grabb,g039,71,L,61 46 26,1,2,3,12,13,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Seoul,,,"Seoul, South Korea",1987.04.20 - 1987.04.26,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,41,73,Semi-Finals,Ben Testerman,ben-testerman,t014,85,W,26 63 62,2,1,3,14,11,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Seoul,,,"Seoul, South Korea",1987.04.20 - 1987.04.26,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,41,73,Quarter-Finals,John Fitzgerald,john-fitzgerald,f028,117,W,61 63,2,0,2,12,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Seoul,,,"Seoul, South Korea",1987.04.20 - 1987.04.26,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,41,73,Round of 16,Russell Simpson,russell-simpson,s052,197,W,64 61,2,0,2,12,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Seoul,,,"Seoul, South Korea",1987.04.20 - 1987.04.26,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,41,73,Round of 32,Charles Bud Cox,charles-bud-cox,c052,174,W,76 36 75,2,1,3,17,17,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Tokyo Outdoor,tokyo,329,"Tokyo, Japan",1987.04.13 - 1987.04.19,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,46,98,Quarter-Finals,Andres Gomez,andres-gomez,g023,11,L,26 06,0,2,2,2,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Tokyo Outdoor,tokyo,329,"Tokyo, Japan",1987.04.13 - 1987.04.19,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,46,98,Round of 16,Matt Anger,matt-anger,a025,64,W,57 63 62,2,1,3,17,12,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Tokyo Outdoor,tokyo,329,"Tokyo, Japan",1987.04.13 - 1987.04.19,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,46,98,Round of 32,Michiel Schapers,michiel-schapers,s021,95,W,61 57 63,2,1,3,17,11,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Tokyo Outdoor,tokyo,329,"Tokyo, Japan",1987.04.13 - 1987.04.19,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,46,98,Round of 64,Wally Masur,wally-masur,m030,41,W,76 64,2,0,2,13,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Key Biscayne,miami,403,"Key Biscayne, FL, U.S.A.",1987.02.23 - 1987.03.08,128,64,Outdoor,Hard,Andre Agassi,andre-agassi,a092,1,93,Round of 128,Thomas Muster,thomas-muster,m099,47,L,67 57 75 60 46,2,3,5,28,25,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Memphis,memphis,402,"Memphis, TN, U.S.A.",1987.02.09 - 1987.02.15,48,24,Indoor,Hard,Andre Agassi,andre-agassi,a092,1,92,Round of 64,Amos Mansdorf,amos-mansdorf,m012,34,L,06 36,0,2,2,3,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Philadelphia,,,"Philadelphia, PA, U.S.A.",1987.02.02 - 1987.02.08,48,24,Indoor,Carpet,Andre Agassi,andre-agassi,a092,1,93,Round of 64,Danie Visser,danie-visser,v032,92,L,26 26,0,2,2,4,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,Masters,atp-finals,605,"NY, U.S.A.",1988.11.28 - 1988.12.11,8,0,Indoor,Carpet,Andre Agassi,andre-agassi,a092,0,3,Round Robin,Jakob Hlasek,jakob-hlasek,h025,8,L,36 26,0,2,2,5,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,Masters,atp-finals,605,"NY, U.S.A.",1988.11.28 - 1988.12.11,8,0,Indoor,Carpet,Andre Agassi,andre-agassi,a092,0,3,Round Robin,Ivan Lendl,ivan-lendl,l018,2,L,61 67 36,1,2,3,15,14,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,Masters,atp-finals,605,"NY, U.S.A.",1988.11.28 - 1988.12.11,8,0,Indoor,Carpet,Andre Agassi,andre-agassi,a092,0,3,Round Robin,Tim Mayotte,tim-mayotte,m041,10,W,62 64,2,0,2,12,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,Los Angeles,,,"Los Angeles, CA, U.S.A.",1988.09.19 - 1988.09.25,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,107,4,Finals,Mikael Pernfors,mikael-pernfors,p024,30,L,26 57,0,2,2,7,13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,Los Angeles,,,"Los Angeles, CA, U.S.A.",1988.09.19 - 1988.09.25,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,107,4,Semi-Finals,John McEnroe,john-mcenroe,m047,24,W,64 06 64,2,1,3,12,14,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,Los Angeles,,,"Los Angeles, CA, U.S.A.",1988.09.19 - 1988.09.25,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,107,4,Quarter-Finals,Mark Woodforde,mark-woodforde,w035,40,W,26 75 63,2,1,3,15,14,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,Los Angeles,,,"Los Angeles, CA, U.S.A.",1988.09.19 - 1988.09.25,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,107,4,Round of 16,Jorge Lozano,jorge-lozano,l041,51,W,64 57 62,2,1,3,17,13,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
