year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
2004,"Aachen, Germany",01.11.2004,CH,Indoor: Carpet,Draw: 32,63,242,"$7,200",Q,George Bastl (SUI),286,"W 6-4, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=824&y=2004&r=5&p=D643,Aachen,Q,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,George Bastl,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Aachen, Germany",01.11.2004,CH,Indoor: Carpet,Draw: 32,63,242,"$7,200",S,Noam Okun (ISR),153,"W 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=824&y=2004&r=6&p=D643,Aachen,S,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Noam Okun,Israel,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Aachen, Germany",01.11.2004,CH,Indoor: Carpet,Draw: 32,63,242,"$7,200",W,Lars Burgsmuller (GER),116,"W 6-4, 3-6, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=824&y=2004&r=7&p=D643,Aachen,F,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Lars Burgsmuller,Germany,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Bangkok, Thailand",27.09.2004,WS,Indoor: Hard,Draw: 32,5,248,"$5,385",R32,Dennis van Scheppingen (NED),81,"L 6-4, 5-7, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1720&y=2004&r=3&p=D643,Bangkok,R32,112,Dennis van Scheppingen,Novak Djokovic,Serbia,15,12,70,118,45,70,22,48,10,15,16,18,57,13,31,4,7,16,67,118,31,88,98,206,Dennis van Scheppingen,Netherlands,7,7,57,88,39,57,18,31,3,7,16,25,70,26,48,5,15,16,57,88,51,118,108,206
2004,"Bucharest, Romania",13.09.2004,WS,Outdoor: Clay,Draw: 32,20,272,"$6,225",R32,Arnaud Clement (FRA),67,"W 2-6, 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=773&y=2004&r=3&p=D643,Bucharest,R32,146,Novak Djokovic,Novak Djokovic,Serbia,4,2,60,91,39,60,19,31,2,5,14,22,62,15,31,3,10,14,58,91,37,93,95,184,Arnaud Clement,France,0,2,62,93,40,62,16,31,7,10,14,21,60,12,31,3,5,14,56,93,33,91,89,184
2004,"Bucharest, Romania",13.09.2004,WS,Outdoor: Clay,Draw: 32,20,272,"$6,225",R16,David Ferrer (ESP),54,"L 6-4, 4-6, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=773&y=2004&r=4&p=D643,Bucharest,R16,155,David Ferrer,Novak Djokovic,Serbia,3,1,62,98,37,62,14,36,5,11,15,27,61,21,46,5,19,15,51,98,48,107,99,205,David Ferrer,Spain,1,2,61,107,34,61,25,46,14,19,15,25,62,22,36,6,11,15,59,107,47,98,106,205
2004,"Freudenstadt, Germany",30.08.2004,CH,Outdoor: Clay,Draw: 32,14,294,$730,R32,Jan Minar (CZE),241,"W 6-4, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=446&y=2004&r=3&p=D643,Freudenstadt,R32,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Jan Minar,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Freudenstadt, Germany",30.08.2004,CH,Outdoor: Clay,Draw: 32,14,294,$730,R16,Jerome Haehnel (FRA),183,"W 5-7, 6-3, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=446&y=2004&r=4&p=D643,Freudenstadt,R16,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Jerome Haehnel,France,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Freudenstadt, Germany",30.08.2004,CH,Outdoor: Clay,Draw: 32,14,294,$730,Q,Santiago Ventura (ESP),132,"L 6-7(6), 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=446&y=2004&r=5&p=D643,Freudenstadt,Q,0,Santiago Ventura,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Santiago Ventura,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Manerbio, Italy",23.08.2004,CH,Outdoor: Clay,Draw: 32,17,323,"$1,460",R32,Didac Perez (ESP),225,"W 6-2, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=486&y=2004&r=3&p=D643,Manerbio,R32,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Didac Perez,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Manerbio, Italy",23.08.2004,CH,Outdoor: Clay,Draw: 32,17,323,"$1,460",R16,Jerome Haehnel (FRA),186,"W 6-1, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=486&y=2004&r=4&p=D643,Manerbio,R16,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Jerome Haehnel,France,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Manerbio, Italy",23.08.2004,CH,Outdoor: Clay,Draw: 32,17,323,"$1,460",Q,Nicolas Almagro (ESP),135,"L 4-6, 2-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=486&y=2004&r=5&p=D643,Manerbio,Q,0,Nicolas Almagro,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Nicolas Almagro,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Serbia F5, Beograd",09.08.2004,FU,Outdoor: Clay,Draw: 32,12,348,"$1,300",R32,Goran Tosic (MNE),815,"W 6-2, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1747&y=2004&r=3&p=D643,Serbia F5,R32,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Goran Tosic,Montenegro,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Serbia F5, Beograd",09.08.2004,FU,Outdoor: Clay,Draw: 32,12,348,"$1,300",R16,David Savic (SRB),969,"W 6-1, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1747&y=2004&r=4&p=D643,Serbia F5,R16,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,David Savic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Serbia F5, Beograd",09.08.2004,FU,Outdoor: Clay,Draw: 32,12,348,"$1,300",Q,Jerome Becker (GER),"1,428","W 2-6, 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1747&y=2004&r=5&p=D643,Serbia F5,Q,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Jerome Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Serbia F5, Beograd",09.08.2004,FU,Outdoor: Clay,Draw: 32,12,348,"$1,300",S,Darko Madjarovski (SRB),408,"W 3-6, 6-4, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1747&y=2004&r=6&p=D643,Serbia F5,S,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Darko Madjarovski,Serbia,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Serbia F5, Beograd",09.08.2004,FU,Outdoor: Clay,Draw: 32,12,348,"$1,300",W,Flavio Cipolla (ITA),551,"W 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1747&y=2004&r=7&p=D643,Serbia F5,F,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Flavio Cipolla,Italy,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Umag, Croatia",19.07.2004,WS,Outdoor: Clay,Draw: 32,10,368,"$3,900",R32,Filippo Volandri (ITA),65,"L 6-7(5), 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=439&y=2004&r=3&p=D643,Umag,R32,90,Filippo Volandri,Novak Djokovic,Serbia,4,6,40,65,20,40,6,25,2,8,9,17,39,17,35,4,10,10,26,65,34,74,60,139,Filippo Volandri,Italy,0,7,39,74,22,39,18,35,6,10,10,20,40,19,25,6,8,9,40,74,39,65,79,139
2004,"Budapest, Hungary",17.05.2004,CH,Outdoor: Clay,Draw: 32,52,515,"$3,600",R32,Kornel Bardoczky (HUN),289,"W 6-4, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=538&y=2004&r=3&p=D643,Budapest,R32,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Kornel Bardoczky,Hungary,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Budapest, Hungary",17.05.2004,CH,Outdoor: Clay,Draw: 32,52,515,"$3,600",R16,Lukasz Kubot (POL),303,"W 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=538&y=2004&r=4&p=D643,Budapest,R16,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Lukasz Kubot,Poland,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Budapest, Hungary",17.05.2004,CH,Outdoor: Clay,Draw: 32,52,515,"$3,600",Q,Jaroslav Pospisil (CZE),268,"W 6-3, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=538&y=2004&r=5&p=D643,Budapest,Q,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Jaroslav Pospisil,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Budapest, Hungary",17.05.2004,CH,Outdoor: Clay,Draw: 32,52,515,"$3,600",S,Francisco Costa (BRA),338,"W 6-3, 0-6, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=538&y=2004&r=6&p=D643,Budapest,S,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Francisco Costa,Brazil,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Budapest, Hungary",17.05.2004,CH,Outdoor: Clay,Draw: 32,52,515,"$3,600",W,Daniele Bracciali (ITA),252,"W 6-1, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=538&y=2004&r=7&p=D643,Budapest,F,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Daniele Bracciali,Italy,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Hungary F2, Hodmezovasarhely",10.05.2004,FU,Outdoor: Clay,Draw: 32,,572,$118,R32,Melle Van Gemerden (NED),569,"L 6-2, 4-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=223&y=2004&r=3&p=D643,Hungary F2,R32,0,Melle Van Gemerden,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Melle Van Gemerden,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Hungary F1, Szolnok",03.05.2004,FU,Outdoor: Clay,Draw: 32,12,573,"$1,300",R32,Theodor Devoty (CZE),N/A,"W 6-1, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=211&y=2004&r=3&p=D643,Hungary F1,R32,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Theodor Devoty,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Hungary F1, Szolnok",03.05.2004,FU,Outdoor: Clay,Draw: 32,12,573,"$1,300",R16,Herbert Wiltschnig (AUT),425,"W 6-0, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=211&y=2004&r=4&p=D643,Hungary F1,R16,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Wiltschnig,Austria,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Hungary F1, Szolnok",03.05.2004,FU,Outdoor: Clay,Draw: 32,12,573,"$1,300",Q,Christian Grunes (GER),666,"W 3-6, 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=211&y=2004&r=5&p=D643,Hungary F1,Q,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Christian Grunes,Germany,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Hungary F1, Szolnok",03.05.2004,FU,Outdoor: Clay,Draw: 32,12,573,"$1,300",S,Kamil Capkovic (SVK),605,"W 6-3, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=211&y=2004&r=6&p=D643,Hungary F1,S,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Kamil Capkovic,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Hungary F1, Szolnok",03.05.2004,FU,Outdoor: Clay,Draw: 32,12,573,"$1,300",W,Marko Tkalec (SLO),479,"W 6-4, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=211&y=2004&r=7&p=D643,Hungary F1,F,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Marko Tkalec,Slovenia,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Italy F4, Bergamo",19.04.2004,FU,Outdoor: Clay,Draw: 32,3,600,$435,R32,Victor Bruthans (SVK),289,"W 6-1, 2-6, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=188&y=2004&r=3&p=D643,Italy F4,R32,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Victor Bruthans,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Italy F4, Bergamo",19.04.2004,FU,Outdoor: Clay,Draw: 32,3,600,$435,R16,Andrej Kracman (SLO),985,"W 6-1, 6-7(6), 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=188&y=2004&r=4&p=D643,Italy F4,R16,0,Novak Djokovic,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Andrej Kracman,Slovenia,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Italy F4, Bergamo",19.04.2004,FU,Outdoor: Clay,Draw: 32,3,600,$435,Q,Gael Monfils (FRA),669,"L 4-6, 7-6(5), 2-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=188&y=2004&r=5&p=D643,Italy F4,Q,0,Gael Monfils,Novak Djokovic,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,Gael Monfils,France,,,,,,,,,,,,,,,,,,,,,,,,
