tourney_year,tourney_name,tourney_name_slug,tourney_id,tourney_location,tourney_dates,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,player_name,player_slug,player_id,player_event_points,player_ranking,match_round,opponent_name,opponent_name_slug,opponent_player_id,opponent_rank,match_win_loss,match_score,sets_won,sets_lost,sets_total,games_won,games_lost,games_total,tiebreaks_won,tiebreaks_lost,tiebreaks_total,match_time,match_duration,player_aces,player_double_faults,player_first_serves_in,player_first_serves_total,player_first_serve_points_won,player_first_serve_points_total,player_second_serve_points_won,player_second_serve_points_total,player_break_points_saved,player_break_points_serve_total,player_service_points_won,player_service_points_total,player_first_serve_return_won,player_first_serve_return_total,player_second_serve_return_won,player_second_serve_return_total,player_break_points_converted,player_break_points_return_total,player_service_games_played,player_return_games_played,player_return_points_won,player_return_points_total,player_total_points_won,player_total_points_total,opponent_aces,opponent_double_faults,opponent_first_serves_in,opponent_first_serves_total,opponent_first_serve_points_won,opponent_first_serve_points_total,opponent_second_serve_points_won,opponent_second_serve_points_total,opponent_break_points_saved,opponent_break_points_serve_total,opponent_service_points_won,opponent_service_points_total,opponent_first_serve_return_won,opponent_first_serve_return_total,opponent_second_serve_return_won,opponent_second_serve_return_total,opponent_break_points_converted,opponent_break_points_return_total,opponent_service_games_played,opponent_return_games_played,opponent_return_points_won,opponent_return_points_total,opponent_total_points_won,opponent_total_points_total
2003,Serbia F3,,,Serbia & Montenegro,2003.06.23 - 2003.06.29,32,16,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,12,0,Quarter-Finals,Goran Tosic,goran-tosic,t310,1021,W,(W/O),0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Serbia F3,,,Serbia & Montenegro,2003.06.23 - 2003.06.29,32,16,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,12,0,Round of 16,Daniel Sebescen,daniel-sebescen,sb76,1353,W,62 62,2,0,2,12,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Serbia F3,,,Serbia & Montenegro,2003.06.23 - 2003.06.29,32,16,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,12,0,Round of 32,Darko Madjarovski,darko-madjarovski,mb07,451,W,63 67(2) 64,2,1,3,18,14,32,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Serbia F2,,,Serbia & Montenegro,2003.06.16 - 2003.06.29,32,16,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,0,0,Round of 32,Manuel Jorquera,manuel-jorquera,j158,796,L,64 67(7) 26,1,2,3,14,17,31,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Germany F1A,,,"Munich, Germany",2003.01.06 - 2003.01.19,32,16,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,0,0,Round of 32,Alex Radulescu,alex-radulescu,r284,664,L,57 67(5) ,0,2,2,11,14,25,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Helsinki,,,"Helsinki, Finland",2004.11.15 - 2004.11.21,32,16,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,5,184,Round of 16,Takao Suzuki,takao-suzuki,s550,214,L,67(7) 36,0,2,2,9,13,22,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Helsinki,,,"Helsinki, Finland",2004.11.15 - 2004.11.21,32,16,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,5,184,Round of 32,Leonardo Azzaro,leonardo-azzaro,a303,187,W,76(3) 64,2,0,2,13,10,23,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Bratislava,,,"Bratislava, Slovak Republic",2004.11.08 - 2004.11.14,32,16,Indoor,Carpet,Novak Djokovic,novak-djokovic,d643,8,188,Round of 16,Dominik Hrbaty,dominik-hrbaty,h377,14,L,46 57,0,2,2,9,13,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Bratislava,,,"Bratislava, Slovak Republic",2004.11.08 - 2004.11.14,32,16,Indoor,Carpet,Novak Djokovic,novak-djokovic,d643,8,188,Round of 32,Michal Mertinak,michal-mertinak,m776,185,W,63 64,2,0,2,12,7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Aachen,,,"Aachen, Germany",2004.11.01 - 2004.11.07,32,16,Indoor,Carpet,Novak Djokovic,novak-djokovic,d643,63,242,Finals,Lars Burgsmuller,lars-burgsmuller,b484,116,W,64 36 64,2,1,3,15,14,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Aachen,,,"Aachen, Germany",2004.11.01 - 2004.11.07,32,16,Indoor,Carpet,Novak Djokovic,novak-djokovic,d643,63,242,Semi-Finals,Noam Okun,noam-okun,o133,153,W,63 61,2,0,2,12,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Aachen,,,"Aachen, Germany",2004.11.01 - 2004.11.07,32,16,Indoor,Carpet,Novak Djokovic,novak-djokovic,d643,63,242,Quarter-Finals,George Bastl,george-bastl,b503,286,W,64 62,2,0,2,12,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Aachen,,,"Aachen, Germany",2004.11.01 - 2004.11.07,32,16,Indoor,Carpet,Novak Djokovic,novak-djokovic,d643,63,242,Round of 16,Dick Norman,dick-norman,n233,157,W,76(4) 46 63,2,1,3,17,15,32,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Aachen,,,"Aachen, Germany",2004.11.01 - 2004.11.07,32,16,Indoor,Carpet,Novak Djokovic,novak-djokovic,d643,63,242,Round of 32,Stan Wawrinka,stan-wawrinka,w367,159,W,62 63,2,0,2,12,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Bangkok,,,"Bangkok, Thailand",2004.09.27 - 2004.10.03,32,16,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,5,248,Round of 32,Dennis Van Scheppingen,dennis-van-scheppingen,s559,81,L,64 57 46,1,2,3,15,17,32,,,,1:52:00,112,15,12,70,118,45,70,22,48,10,15,67,118,18,57,13,31,4,7,16,16,31,88,98,206,7,7,57,88,39,57,18,31,3,7,57,88,25,70,26,48,5,15,16,16,51,118,108,206
2004,Bucharest,,,"Bucharest, Romania",2004.09.13 - 2004.09.19,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,20,272,Round of 16,David Ferrer,david-ferrer,f401,54,L,64 46 46,1,2,3,14,16,30,,,,2:35:00,155,3,1,62,98,37,62,14,36,5,11,51,98,27,61,21,46,5,19,15,15,48,107,99,205,1,2,61,107,34,61,25,46,14,19,59,107,25,62,22,36,6,11,15,15,47,98,106,205
2004,Bucharest,,,"Bucharest, Romania",2004.09.13 - 2004.09.19,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,20,272,Round of 32,Arnaud Clement,arnaud-clement,c487,67,W,26 64 64,2,1,3,14,14,28,,,,2:26:00,146,4,2,60,91,39,60,19,31,2,5,58,91,22,62,15,31,3,10,14,14,37,93,95,184,0,2,62,93,40,62,16,31,7,10,56,93,21,60,12,31,3,5,14,14,33,91,89,184
2004,Freudenstadt,,,"Freudenstadt, Germany",2004.08.30 - 2004.09.12,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,14,294,Quarter-Finals,Santiago Ventura,santiago-ventura,v251,132,L,67(6) 46,0,2,2,10,13,23,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Freudenstadt,,,"Freudenstadt, Germany",2004.08.30 - 2004.09.12,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,14,294,Round of 16,Jerome Haehnel,jerome-haehnel,h435,183,W,57 63 62,2,1,3,17,12,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Freudenstadt,,,"Freudenstadt, Germany",2004.08.30 - 2004.09.12,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,14,294,Round of 32,Jan Minar,jan-minar,m800,241,W,64 62,2,0,2,12,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Manerbio,,,"Manerbio, Italy",2004.08.23 - 2004.08.29,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,17,323,Quarter-Finals,Nicolas Almagro,nicolas-almagro,a479,135,L,46 26,0,2,2,6,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Manerbio,,,"Manerbio, Italy",2004.08.23 - 2004.08.29,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,17,323,Round of 16,Jerome Haehnel,jerome-haehnel,h435,186,W,61 64,2,0,2,12,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Manerbio,,,"Manerbio, Italy",2004.08.23 - 2004.08.29,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,17,323,Round of 32,Didac Perez,didac-perez,p524,225,W,62 64,2,0,2,12,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Serbia F5,,,"Beograd, Serbia",2004.08.09 - 2004.08.15,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,12,348,Finals,Flavio Cipolla,flavio-cipolla,c723,551,W,64 63,2,0,2,12,7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Serbia F5,,,"Beograd, Serbia",2004.08.09 - 2004.08.15,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,12,348,Semi-Finals,Darko Madjarovski,darko-madjarovski,mb07,408,W,36 64 62,2,1,3,15,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Serbia F5,,,"Beograd, Serbia",2004.08.09 - 2004.08.15,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,12,348,Quarter-Finals,Jerome Becker,jerome-becker,bb58,1428,W,26 63 64,2,1,3,14,13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Serbia F5,,,"Beograd, Serbia",2004.08.09 - 2004.08.15,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,12,348,Round of 16,David Savic,david-savic,se15,969,W,61 60,2,0,2,12,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Serbia F5,,,"Beograd, Serbia",2004.08.09 - 2004.08.15,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,12,348,Round of 32,Goran Tosic,goran-tosic,t310,815,W,62 63,2,0,2,12,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Umag,umag,439,"Umag, Croatia",2004.07.19 - 2004.07.25,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,10,368,Round of 32,Filippo Volandri,filippo-volandri,v254,65,L,67(5) 16,0,2,2,7,13,20,0,1,1,1:30:00,90,4,6,40,65,20,40,6,25,2,8,26,65,17,39,17,35,4,10,9,10,34,74,60,139,0,7,39,74,22,39,18,35,6,10,40,74,20,40,19,25,6,8,10,9,39,65,79,139
2004,Budapest,,,"Budapest, Hungary",2004.05.17 - 2004.05.23,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,52,515,Finals,Daniele Bracciali,daniele-bracciali,b570,252,W,61 62,2,0,2,12,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Budapest,,,"Budapest, Hungary",2004.05.17 - 2004.05.23,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,52,515,Semi-Finals,Francisco Costa,francisco-costa,c397,338,W,63 06 62,2,1,3,12,11,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Budapest,,,"Budapest, Hungary",2004.05.17 - 2004.05.23,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,52,515,Quarter-Finals,Jaroslav Pospisil,jaroslav-pospisil,p605,268,W,63 75,2,0,2,13,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Budapest,,,"Budapest, Hungary",2004.05.17 - 2004.05.23,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,52,515,Round of 16,Lukasz Kubot,lukasz-kubot,k540,303,W,64 63,2,0,2,12,7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Budapest,,,"Budapest, Hungary",2004.05.17 - 2004.05.23,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,52,515,Round of 32,Kornel Bardoczky,kornel-bardoczky,b649,289,W,64 62,2,0,2,12,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Hungary F2,,,"Hodmezovasarhely, Hungary",2004.05.10 - 2004.05.16,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,0,572,Round of 32,Melle Van Gemerden,melle-van-gemerden,v267,569,L,62 46 36,1,2,3,13,14,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Hungary F1,,,"Szolnok, Hungary",2004.05.03 - 2004.05.09,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,12,573,Finals,Marko Tkalec,marko-tkalec,t264,479,W,64 62,2,0,2,12,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Hungary F1,,,"Szolnok, Hungary",2004.05.03 - 2004.05.09,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,12,573,Semi-Finals,Kamil Capkovic,kamil-capkovic,c786,605,W,63 75,2,0,2,13,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Hungary F1,,,"Szolnok, Hungary",2004.05.03 - 2004.05.09,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,12,573,Quarter-Finals,Christian Grunes,christian-grunes,g474,666,W,36 64 64,2,1,3,15,14,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Hungary F1,,,"Szolnok, Hungary",2004.05.03 - 2004.05.09,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,12,573,Round of 16,Herbert Wiltschnig,herbert-wiltschnig,w200,425,W,60 63,2,0,2,12,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Hungary F1,,,"Szolnok, Hungary",2004.05.03 - 2004.05.09,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,12,573,Round of 32,Theodor Devoty,theodor-devoty,d599,-,W,61 63,2,0,2,12,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Italy F4,,,"Bergamo, Italy",2004.04.19 - 2004.04.25,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,3,600,Quarter-Finals,Gael Monfils,gael-monfils,mc65,669,L,46 76(5) 26,1,2,3,13,18,31,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Italy F4,,,"Bergamo, Italy",2004.04.19 - 2004.04.25,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,3,600,Round of 16,Andrej Kracman,andrej-kracman,k408,985,W,61 67(6) 62,2,1,3,18,10,28,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Italy F4,,,"Bergamo, Italy",2004.04.19 - 2004.04.25,32,16,Outdoor,Clay,Novak Djokovic,novak-djokovic,d643,3,600,Round of 32,Victor Bruthans,victor-bruthans,b664,289,W,61 26 61,2,1,3,14,8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,SCG v. LAT EAGII 1st Rd.,,,"Belgrade, SCG",2004.04.05 - 2004.04.11,4,1,Indoor,Carpet,Novak Djokovic,novak-djokovic,d643,0,606,Round Robin,Janis Skroderis,janis-skroderis,sd39,1340,W,62 62,2,0,2,12,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Croatia F2,,,"Zagreb, Croatia",2004.02.23 - 2004.02.29,32,16,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,1,663,Round of 16,Ivo Klec,ivo-klec,k512,314,L,63 46 57,1,2,3,15,16,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Croatia F2,,,"Zagreb, Croatia",2004.02.23 - 2004.02.29,32,16,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,1,663,Round of 32,Darko Madjarovski,darko-madjarovski,mb07,398,W,63 36 63,2,1,3,15,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Croatia F1,,,"Zagreb, Croatia",2004.02.16 - 2004.02.22,32,16,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,6,671,Semi-Finals,Jeroen Masson,jeroen-masson,m867,728,L,76(4) 57 36,1,2,3,15,19,34,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Croatia F1,,,"Zagreb, Croatia",2004.02.16 - 2004.02.22,32,16,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,6,671,Quarter-Finals,Uros Vico,uros-vico,v256,267,W,76(2) 64,2,0,2,13,10,23,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Croatia F1,,,"Zagreb, Croatia",2004.02.16 - 2004.02.22,32,16,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,6,671,Round of 16,Stefan Wauters,stefan-wauters,w306,413,W,63 64,2,0,2,12,7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Croatia F1,,,"Zagreb, Croatia",2004.02.16 - 2004.02.22,32,16,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,6,671,Round of 32,Clemens Trimmel,clemens-trimmel,t231,-,W,57 62 61,2,1,3,17,10,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Belgrade,,,"Belgrade, Serbia",2004.02.02 - 2004.02.08,32,16,Indoor,Carpet,Novak Djokovic,novak-djokovic,d643,1,676,Round of 32,Marco Chiudinelli,marco-chiudinelli,c582,261,L,36 26,0,2,2,5,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,ATP World Tour Masters 1000 Paris,paris,352,"Paris, France",2005.10.31 - 2005.11.06,48,16,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,90,85,Round of 16,Tommy Robredo,tommy-robredo,r419,21,L,46 36,0,2,2,7,12,19,,,,1:21:00,81,4,3,41,78,27,41,15,37,9,13,42,78,6,33,13,24,1,4,10,9,19,57,61,135,6,3,33,57,27,33,11,24,3,4,38,57,14,41,22,37,4,13,9,10,36,78,74,135
2005,ATP World Tour Masters 1000 Paris,paris,352,"Paris, France",2005.10.31 - 2005.11.06,48,16,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,90,85,Round of 32,Mariano Puerta,mariano-puerta,p372,9,W,63 76(9) ,2,0,2,13,9,22,1,0,1,1:45:00,105,12,2,51,82,38,51,19,31,4,5,57,82,15,49,13,25,2,8,11,10,28,74,85,156,4,2,49,74,34,49,12,25,6,8,46,74,13,51,12,31,1,5,10,11,25,82,71,156
2005,ATP World Tour Masters 1000 Paris,paris,352,"Paris, France",2005.10.31 - 2005.11.06,48,16,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,90,85,Round of 64,Victor Hanescu,victor-hanescu,h528,37,W,41 (RET),1,0,2,4,1,5,,,,0:19:00,19,1,1,8,12,6,8,2,4,0,0,8,12,4,12,7,8,2,5,2,3,11,20,19,32,0,1,12,20,8,12,1,8,3,5,9,20,2,8,2,4,0,0,3,2,4,12,13,32
2005,Lyon,,,"Lyon, France",2005.10.24 - 2005.10.30,32,16,Indoor,Carpet,Novak Djokovic,novak-djokovic,d643,20,88,Round of 16,Olivier Rochus,olivier-rochus,r397,24,L,67(4) 57,0,2,2,11,14,25,0,1,1,1:54:00,114,13,3,64,95,44,64,15,31,9,11,59,95,12,58,9,18,1,2,12,12,21,76,80,171,2,1,58,76,46,58,9,18,1,2,55,76,20,64,16,31,2,11,12,12,36,95,91,171
2005,Lyon,,,"Lyon, France",2005.10.24 - 2005.10.30,32,16,Indoor,Carpet,Novak Djokovic,novak-djokovic,d643,20,88,Round of 32,Ricardo Mello,ricardo-mello,m708,105,W,76(5) 64,2,0,2,13,10,23,1,0,1,1:45:00,105,4,3,51,80,37,51,12,29,5,7,49,80,27,65,11,25,3,9,11,11,38,90,87,170,5,5,65,90,38,65,14,25,6,9,52,90,14,51,17,29,2,7,11,11,31,80,83,170
