year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
2005,"Bangkok, Thailand",26.09.2005,WS,Indoor: Hard,Draw: 32,120,109,"$45,000",F,Roger Federer (SUI),1,"L 3-6, 5-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1720&y=2005&r=7&p=MC10,Bangkok,F,86,Roger Federer,Andy Murray,Great Britain,6,3,34,75,24,34,20,41,6,9,10,10,36,10,31,1,3,11,44,75,20,67,64,142,Roger Federer,Switzerland,2,2,36,67,26,36,21,31,2,3,11,10,34,21,41,3,9,10,47,67,31,75,78,142
2005,"SUI vs. GBR WG PO, Geneva, Switzerland",23.09.2005,DC,Indoor: Clay,Draw: 4,,110,$,RR,Stanislas Wawrinka (SUI),60,"L 3-6, 6-7(5), 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=3365&y=2005&r=-6&p=MC10,SUI vs. GBR WG PO,RR,0,Stanislas Wawrinka,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Stanislas Wawrinka,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,
2005,"US Open, NY, U.S.A.",29.08.2005,GS,Outdoor: Hard,Draw: 128,50,122,"$25,000",R128,Andrei Pavel (ROU),39,"W 6-3, 3-6, 3-6, 6-1, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=560&y=2005&r=1&p=MC10,US Open,R128,192,Andy Murray,Andy Murray,Great Britain,13,4,67,142,48,67,35,75,2,8,22,32,94,34,55,8,17,22,83,142,66,149,149,291,Andrei Pavel,Romania,11,3,94,149,62,94,21,55,9,17,22,19,67,40,75,6,8,22,83,149,59,142,142,291
2005,"US Open, NY, U.S.A.",29.08.2005,GS,Outdoor: Hard,Draw: 128,50,122,"$25,000",R64,Arnaud Clement (FRA),91,"L 2-6, 6-7(2), 6-2, 7-6(4), 0-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=560&y=2005&r=2&p=MC10,US Open,R64,241,Arnaud Clement,Andy Murray,Great Britain,26,14,83,157,62,83,33,74,13,19,23,26,91,33,78,3,9,23,95,157,59,169,154,326,Arnaud Clement,France,8,4,91,169,65,91,45,78,6,9,23,21,83,41,74,6,19,23,110,169,62,157,172,326
2005,"ATP Masters Series Cincinnati, Ohio, USA",15.08.2005,SU,Outdoor: Hard,Draw: 64,35,132,"$15,000",R64,Taylor Dent (USA),22,"W 7-6(4), 7-6(1)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2005&r=2&p=MC10,ATP Masters Series Cincinnati,R64,105,Andy Murray,Andy Murray,Great Britain,4,4,43,77,34,43,19,34,0,2,12,9,41,23,43,2,4,12,53,77,32,84,85,161,Taylor Dent,United States,6,11,41,84,32,41,20,43,2,4,12,9,43,15,34,2,2,12,52,84,24,77,76,161
2005,"ATP Masters Series Cincinnati, Ohio, USA",15.08.2005,SU,Outdoor: Hard,Draw: 64,35,132,"$15,000",R32,Marat Safin (RUS),4,"L 4-6, 6-1, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2005&r=3&p=MC10,ATP Masters Series Cincinnati,R32,98,Marat Safin,Andy Murray,Great Britain,3,7,36,76,27,36,15,40,7,11,12,10,40,18,31,3,3,12,42,76,28,71,70,147,Marat Safin,Russian Federation,7,3,40,71,30,40,13,31,0,3,12,9,36,25,40,4,11,12,43,71,34,76,77,147
2005,"Binghamton, New York, USA",08.08.2005,CH,Outdoor: Hard,Draw: 32,50,145,"$7,200",R32,Harel Levy (ISR),268,"W 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=670&y=2005&r=3&p=MC10,Binghamton,R32,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Harel Levy,Israel,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Binghamton, New York, USA",08.08.2005,CH,Outdoor: Hard,Draw: 32,50,145,"$7,200",R16,Harsh Mankad (IND),263,"W 5-7, 7-6(10), 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=670&y=2005&r=4&p=MC10,Binghamton,R16,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Harsh Mankad,India,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Binghamton, New York, USA",08.08.2005,CH,Outdoor: Hard,Draw: 32,50,145,"$7,200",Q,Alex Bogomolov Jr. (RUS),191,"W 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=670&y=2005&r=5&p=MC10,Binghamton,Q,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Alex Bogomolov Jr.,Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Binghamton, New York, USA",08.08.2005,CH,Outdoor: Hard,Draw: 32,50,145,"$7,200",S,Brian Baker (USA),211,"W 6-2, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=670&y=2005&r=6&p=MC10,Binghamton,S,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Brian Baker,United States,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Binghamton, New York, USA",08.08.2005,CH,Outdoor: Hard,Draw: 32,50,145,"$7,200",W,Alejandro Falla (COL),297,"W 7-6(3), 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=670&y=2005&r=7&p=MC10,Binghamton,F,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Alejandro Falla,Colombia,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Vancouver, Canada",01.08.2005,CH,Outdoor: Hard,Draw: 32,16,153,"$2,920",R32,Marc Kimmich (AUS),236,"W 6-3, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=254&y=2005&r=3&p=MC10,Vancouver,R32,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Marc Kimmich,Australia,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Vancouver, Canada",01.08.2005,CH,Outdoor: Hard,Draw: 32,16,153,"$2,920",R16,Cecil Mamiit (PHI),235,"W 6-7(4), 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=254&y=2005&r=4&p=MC10,Vancouver,R16,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Cecil Mamiit,Philippines,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Vancouver, Canada",01.08.2005,CH,Outdoor: Hard,Draw: 32,16,153,"$2,920",Q,Paul Baccanello (AUS),284,"L 6-2, 5-7, 6-7(2)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=254&y=2005&r=5&p=MC10,Vancouver,Q,0,Paul Baccanello,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Paul Baccanello,Australia,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Granby, Canada",25.07.2005,CH,Outdoor: Hard,Draw: 32,14,156,"$1,460",R32,Richard Bloomfield (GBR),311,"W 6-2, 7-6(7)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=877&y=2005&r=3&p=MC10,Granby,R32,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Richard Bloomfield,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Granby, Canada",25.07.2005,CH,Outdoor: Hard,Draw: 32,14,156,"$1,460",R16,Florin Mergea (ROU),253,"W 6-3, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=877&y=2005&r=4&p=MC10,Granby,R16,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Florin Mergea,Romania,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Granby, Canada",25.07.2005,CH,Outdoor: Hard,Draw: 32,14,156,"$1,460",Q,Gregory Carraz (FRA),152,"L 3-6, 6-7(7)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=877&y=2005&r=5&p=MC10,Granby,Q,0,Gregory Carraz,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Gregory Carraz,France,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Indianapolis, IN, U.S.A.",18.07.2005,WS,Outdoor: Hard,Draw: 48,10,164,"$5,225",R64,Jesse Witten (USA),401,"W 6-4, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=419&y=2005&r=2&p=MC10,Indianapolis,R64,65,Andy Murray,Andy Murray,Great Britain,4,5,32,53,27,32,10,21,4,5,9,12,33,19,32,4,12,9,37,53,31,65,68,118,Jesse Witten,United States,4,5,33,65,21,33,13,32,8,12,9,5,32,11,21,1,5,9,34,65,16,53,50,118
2005,"Indianapolis, IN, U.S.A.",18.07.2005,WS,Outdoor: Hard,Draw: 48,10,164,"$5,225",R32,Mardy Fish (USA),68,"L 4-6, 6-4, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=419&y=2005&r=3&p=MC10,Indianapolis,R32,131,Mardy Fish,Andy Murray,Great Britain,7,5,43,80,34,43,20,37,4,8,15,14,62,24,39,3,10,15,54,80,38,101,92,181,Mardy Fish,United States,11,5,62,101,48,62,15,39,7,10,15,9,43,17,37,4,8,15,63,101,26,80,89,181
2005,"Aptos, California, USA",11.07.2005,CH,Outdoor: Hard,Draw: 32,60,205,"$10,800",R32,Frederic Niemeyer (CAN),179,"W 6-2, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=467&y=2005&r=3&p=MC10,Aptos,R32,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Frederic Niemeyer,Canada,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Aptos, California, USA",11.07.2005,CH,Outdoor: Hard,Draw: 32,60,205,"$10,800",R16,Marc Kimmich (AUS),274,"W 7-5, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=467&y=2005&r=4&p=MC10,Aptos,R16,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Marc Kimmich,Australia,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Aptos, California, USA",11.07.2005,CH,Outdoor: Hard,Draw: 32,60,205,"$10,800",Q,Harel Levy (ISR),266,"W 6-4, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=467&y=2005&r=5&p=MC10,Aptos,Q,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Harel Levy,Israel,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Aptos, California, USA",11.07.2005,CH,Outdoor: Hard,Draw: 32,60,205,"$10,800",S,Bobby Reynolds (USA),174,"W 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=467&y=2005&r=6&p=MC10,Aptos,S,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Bobby Reynolds,United States,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Aptos, California, USA",11.07.2005,CH,Outdoor: Hard,Draw: 32,60,205,"$10,800",W,Rajeev Ram (USA),291,"W 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=467&y=2005&r=7&p=MC10,Aptos,F,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Rajeev Ram,United States,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Newport, RI, U.S.A.",04.07.2005,WS,Outdoor: Grass,Draw: 32,15,213,"$6,225",R32,Gregory Carraz (FRA),126,"W 6-4, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=315&y=2005&r=3&p=MC10,Newport,R32,84,Andy Murray,Andy Murray,Great Britain,4,2,37,69,31,37,17,32,3,3,11,11,39,17,34,2,6,11,48,69,28,73,76,142,Gregory Carraz,France,4,5,39,73,28,39,17,34,4,6,11,6,37,15,32,0,3,11,45,73,21,69,66,142
2005,"Newport, RI, U.S.A.",04.07.2005,WS,Outdoor: Grass,Draw: 32,15,213,"$6,225",R16,Antony Dupuis (FRA),111,"L 4-6, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=315&y=2005&r=4&p=MC10,Newport,R16,67,Antony Dupuis,Andy Murray,Great Britain,3,2,23,43,15,23,8,20,4,7,8,9,32,7,27,0,4,9,23,43,16,59,39,102,Antony Dupuis,France,5,0,32,59,23,32,20,27,4,4,9,8,23,12,20,3,7,8,43,59,20,43,63,102
2005,"Wimbledon, England",20.06.2005,GS,Outdoor: Grass,Draw: 128,75,312,"$46,680",R128,George Bastl (SUI),146,"W 6-4, 6-2, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=2005&r=1&p=MC10,Wimbledon,R128,100,Andy Murray,Andy Murray,Great Britain,7,0,38,69,31,38,22,31,0,0,13,16,52,19,27,5,12,13,53,69,35,79,88,148,George Bastl,Switzerland,3,3,52,79,36,52,8,27,7,12,13,7,38,9,31,0,0,13,44,79,16,69,60,148
2005,"Wimbledon, England",20.06.2005,GS,Outdoor: Grass,Draw: 128,75,312,"$46,680",R64,Radek Stepanek (CZE),13,"W 6-4, 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=2005&r=2&p=MC10,Wimbledon,R64,110,Andy Murray,Andy Murray,Great Britain,8,2,41,86,37,41,25,45,3,4,15,20,64,15,29,4,9,15,62,86,35,93,97,179,Radek Stepanek,Czech Republic,5,3,64,93,44,64,14,29,5,9,15,4,41,20,45,1,4,15,58,93,24,86,82,179
2005,"Wimbledon, England",20.06.2005,GS,Outdoor: Grass,Draw: 128,75,312,"$46,680",R32,David Nalbandian (ARG),19,"L 7-6(4), 6-1, 0-6, 4-6, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=2005&r=3&p=MC10,Wimbledon,R32,193,David Nalbandian,Andy Murray,Great Britain,6,8,71,145,46,71,29,74,11,21,21,34,95,22,45,6,15,21,75,145,56,140,131,285,David Nalbandian,Argentina,3,2,95,140,61,95,23,45,9,15,21,25,71,45,74,10,21,21,84,140,70,145,154,285
2005,"London / Queen's Club, England",06.06.2005,WS,Outdoor: Grass,Draw: 56,20,357,"$11,350",R64,Santiago Ventura (ESP),110,"W 6-1, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=311&y=2005&r=2&p=MC10,London / Queen's Club,R64,44,Andy Murray,Andy Murray,Great Britain,5,1,26,43,22,26,11,17,0,0,8,9,26,11,14,4,5,7,33,43,20,40,53,83,Santiago Ventura,Spain,3,2,26,40,17,26,3,14,1,5,7,4,26,6,17,0,0,8,20,40,10,43,30,83
2005,"London / Queen's Club, England",06.06.2005,WS,Outdoor: Grass,Draw: 56,20,357,"$11,350",R32,Taylor Dent (USA),30,"W 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=311&y=2005&r=3&p=MC10,London / Queen's Club,R32,62,Andy Murray,Andy Murray,Great Britain,7,4,27,52,24,27,14,25,2,2,9,8,25,14,31,3,4,9,38,52,22,56,60,108,Taylor Dent,United States,2,3,25,56,17,25,17,31,1,4,9,3,27,11,25,0,2,9,34,56,14,52,48,108
2005,"London / Queen's Club, England",06.06.2005,WS,Outdoor: Grass,Draw: 56,20,357,"$11,350",R16,Thomas Johansson (SWE),20,"L 6-7(1), 7-6(5), 5-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=311&y=2005&r=4&p=MC10,London / Queen's Club,R16,179,Thomas Johansson,Andy Murray,Great Britain,17,4,60,136,48,60,36,76,9,12,18,19,77,18,39,2,6,18,84,136,37,116,121,252,Thomas Johansson,Sweden,17,2,77,116,58,77,21,39,4,6,18,12,60,40,76,3,12,18,79,116,52,136,131,252
2005,"Dresden, Dresden, Germany",16.05.2005,CH,Outdoor: Clay,Draw: 32,5,367,$430,R32,German Puentes (ESP),505,"W 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=851&y=2005&r=3&p=MC10,Dresden,R32,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,German Puentes,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Dresden, Dresden, Germany",16.05.2005,CH,Outdoor: Clay,Draw: 32,5,367,$430,R16,Michael Lammer (SUI),355,"L 4-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=851&y=2005&r=4&p=MC10,Dresden,R16,0,Michael Lammer,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Michael Lammer,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Spain F6, Vic",02.05.2005,FU,Outdoor: Clay,Draw: 32,2,385,$290,R32,Pablo Andujar (ESP),662,"W 6-1, 4-6, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=288&y=2005&r=3&p=MC10,Spain F6,R32,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Pablo Andujar,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Spain F6, Vic",02.05.2005,FU,Outdoor: Clay,Draw: 32,2,385,$290,R16,Javier Garrapiz-Borderias (ESP),N/A,"W 6-3, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=288&y=2005&r=4&p=MC10,Spain F6,R16,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Javier Garrapiz-Borderias,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Spain F6, Vic",02.05.2005,FU,Outdoor: Clay,Draw: 32,2,385,$290,Q,Daniel Gimeno-Traver (ESP),227,"L 4-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=288&y=2005&r=5&p=MC10,Spain F6,Q,0,Daniel Gimeno-Traver,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Gimeno-Traver,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Spain F5, Lleida",25.04.2005,FU,Outdoor: Clay,Draw: 32,4,381,$480,R32,Stephane Bohli (SUI),642,"W 7-5, 0-6, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=275&y=2005&r=3&p=MC10,Spain F5,R32,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Stephane Bohli,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Spain F5, Lleida",25.04.2005,FU,Outdoor: Clay,Draw: 32,4,381,$480,R16,Daniel Monedero (ESP),513,"W 6-4, 4-6, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=275&y=2005&r=4&p=MC10,Spain F5,R16,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Monedero,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Spain F5, Lleida",25.04.2005,FU,Outdoor: Clay,Draw: 32,4,381,$480,Q,Borja Martinez (ESP),"1,471","W 6-0, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=275&y=2005&r=5&p=MC10,Spain F5,Q,0,Andy Murray,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Borja Martinez,Spain,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Spain F5, Lleida",25.04.2005,FU,Outdoor: Clay,Draw: 32,4,381,$480,S,Javier Genaro-Martinez (ESP),327,"L 5-7, 5-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=275&y=2005&r=6&p=MC10,Spain F5,S,0,Javier Genaro-Martinez,Andy Murray,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,Javier Genaro-Martinez,Spain,,,,,,,,,,,,,,,,,,,,,,,,
